tceid,catid,n_planets,tce_num,tce_period,tce_time0bk,tce_duration,planet
230128292_3,230128292,8,3,1.572075,1613.409,1.907417,0
230128292_4,230128292,8,4,1.422797,1613.059,2.091263,0
230128292_5,230128292,8,5,1.803283,1614.108,0.9690829,0
230128292_6,230128292,8,6,1.550289,1613.893,0.6103589,0
230128292_7,230128292,8,7,1.709297,1613.321,0.8222239,0
230128292_8,230128292,8,8,1.210866,1613.649,1.5,0
424391134_1,424391134,1,1,5.475635,1614.226,1.360137,1
441722120_1,441722120,1,1,13.98966,1612.95,4.74728,0
441722462_1,441722462,1,1,8.588665,1618.558,1.264422,1
441723963_1,441723963,1,1,2.114062,1613.171,0.9866525,0
441726025_1,441726025,1,1,19.1734,1620.083,5.438077,1
441726381_1,441726381,1,1,8.10357,1620.558,4.891238,1
441728026_1,441728026,2,1,4.099064,1616.249,5.20681,1
441728026_2,441728026,2,2,3.278419,1613.682,2.764843,1
441728165_1,441728165,1,1,14.68276,1626.497,9.083548,0
441729452_1,441729452,1,1,10.61109,1618.565,5.67302,1
441733151_1,441733151,2,1,3.329086,1615.29,3.569427,0
441733151_2,441733151,2,2,3.333246,1613.885,3.108664,0
230133987_1,230133987,2,1,5.446623,1616.863,5.738709,0
230133987_2,230133987,2,2,5.44639,1614.466,8.11686,0
441735107_1,441735107,1,1,0.7736321,1613.051,1.402166,1
441737397_1,441737397,2,1,3.097784,1613.822,4.498781,0
441737397_2,441737397,2,2,3.098213,1615.054,3.421085,0
441738253_1,441738253,1,1,4.336086,1614.065,1.69475,0
441739020_1,441739020,1,1,4.423775,1614.851,1.767574,1
441741016_1,441741016,1,1,26.24278,1612.997,11.93869,0
441741591_1,441741591,1,1,12.2043,1621.599,4.595596,1
441760453_1,441760453,1,1,0.6338923,1613.057,1.685551,1
441760455_1,441760455,1,1,13.99483,1626.303,17.42396,0
441763340_1,441763340,1,1,20.43394,1619.443,15.30209,0
441767095_1,441767095,1,1,1.039409,1612.908,0.6281776,1
